1, 0.6370463078848561, 0.02764733566461425
2, 0.6367959949937422, 0.012982332157461267
3, 0.6342094284522319, 0.012398874934174513
4, 0.631706299541093, 0.012110690646069615
5, 0.6385481852315394, 0.011291753715394358
6, 0.6277012932832707, 0.011025002649740169
7, 0.6345431789737171, 0.010453664032056144
8, 0.6174384647476012, 0.010589767123425478
9, 0.6060909470171048, 0.010226011302714284
10, 0.6235294117647059, 0.009869048731695664
11, 0.6070087609511889, 0.010393265350966862
12, 0.5989153108051731, 0.009602858856516449
13, 0.6027534418022528, 0.009294241701105708
14, 0.6048393825615352, 0.009303691295024596
15, 0.6018356278681686, 0.008900401595195657
16, 0.5872340425531914, 0.008829147336318304
17, 0.5835627868168544, 0.008245253623708298
18, 0.5909052982895285, 0.008086943190152707
19, 0.5894868585732165, 0.00779664364545361
20, 0.5855652899457655, 0.007337589267347204
21, 0.5812265331664581, 0.007087150269531105
22, 0.5846474760116813, 0.007022160234812059
23, 0.5871506049228202, 0.006409654998171486
24, 0.5825615352523988, 0.006247771734763917
