accuracy	true_label	vote_label	correct_vote
0.7428571428571429	1	1	True
0.7115384615384616	1	1	True
0.475	1	1	True
0.75	1	1	True
0.5769230769230769	1	1	True
0.627906976744186	1	1	True
0.5849056603773585	1	1	True
0.5405405405405406	1	1	True
0.5416666666666666	1	1	True
0.6274509803921569	1	1	True
0.7857142857142857	1	1	True
0.8222222222222222	1	1	True
0.9347826086956522	1	1	True
0.78	1	1	True
0.5833333333333334	1	1	True
0.8285714285714286	1	1	True
0.7402597402597403	1	1	True
0.7222222222222222	1	1	True
0.6097560975609756	1	1	True
0.8939393939393939	0	0	True
0.8596491228070176	0	0	True
0.8666666666666667	0	0	True
0.7903225806451613	0	0	True
0.3333333333333333	0	1	False
0.5	0	0	True
0.7727272727272727	0	0	True
0.9583333333333334	0	0	True
0.6470588235294118	0	0	True
0.65	0	0	True
0.8974358974358975	0	0	True
0.8723404255319149	0	0	True
0.82	0	0	True
0.8833333333333333	0	0	True
0.7058823529411765	0	0	True
0.2727272727272727	1	0	False
0.8541666666666666	0	0	True
0.4032258064516129	0	1	False
0.8813559322033898	0	0	True
0.9423076923076923	0	0	True
0.703125	2	2	True
0.7466666666666667	2	2	True
0.9242424242424242	2	2	True
0.6585365853658537	1	1	True
0.84	2	2	True
0.8	2	2	True
0.723404255319149	2	2	True
0.8636363636363636	2	2	True
0.6881720430107527	2	2	True
0.7391304347826086	1	1	True
0.8295454545454546	2	2	True
0.6666666666666666	2	2	True
0.7058823529411765	2	2	True
0.7090909090909091	2	2	True
0.8387096774193549	2	2	True
0.3188405797101449	2	0	False
0.6486486486486487	1	1	True
