accuracy	true_label	vote_label	correct_vote
0.7586206896551724	1	1	True
0.7872340425531915	1	1	True
0.5526315789473685	1	1	True
0.8913043478260869	1	1	True
0.7380952380952381	1	1	True
0.8837209302325582	1	1	True
0.725	1	1	True
0.6444444444444445	1	1	True
0.6938775510204082	1	1	True
0.7567567567567568	1	1	True
0.875	1	1	True
0.9767441860465116	1	1	True
0.9387755102040817	1	1	True
0.85	1	1	True
0.7777777777777778	1	1	True
0.7666666666666667	1	1	True
0.671875	1	1	True
0.84375	1	1	True
0.7727272727272727	1	1	True
0.9130434782608695	0	0	True
0.8703703703703703	0	0	True
0.9423076923076923	0	0	True
0.8333333333333334	0	0	True
0.40816326530612246	0	0	True
0.5294117647058824	0	0	True
0.8611111111111112	0	0	True
0.9387755102040817	0	0	True
0.5652173913043478	0	0	True
0.7804878048780488	0	0	True
0.9772727272727273	0	0	True
0.9454545454545454	0	0	True
0.9574468085106383	0	0	True
0.9318181818181818	0	0	True
0.8297872340425532	0	0	True
0.5714285714285714	1	1	True
0.9583333333333334	0	0	True
0.44680851063829785	0	0	True
0.9807692307692307	0	0	True
1.0	0	0	True
0.7547169811320755	2	2	True
0.796875	2	2	True
0.9516129032258065	2	2	True
0.7941176470588235	1	1	True
0.8936170212765957	2	2	True
0.8064516129032258	2	2	True
0.8709677419354839	2	2	True
0.9629629629629629	2	2	True
0.7619047619047619	2	2	True
0.6829268292682927	1	1	True
0.8974358974358975	2	2	True
0.5714285714285714	2	2	True
0.7692307692307693	2	2	True
0.7924528301886793	2	2	True
1.0	2	2	True
0.5694444444444444	2	2	True
0.75	1	1	True
