1, 0.4735483870967742, 0.05037690705414546
2, 0.4664516129032258, 0.043543907797942726
3, 0.46516129032258063, 0.04242981796673799
4, 0.4703225806451613, 0.040191327142765965
5, 0.472258064516129, 0.03779505202704567
6, 0.47677419354838707, 0.03930972096652298
7, 0.5019354838709678, 0.04133737210373757
8, 0.5006451612903225, 0.03929954634632094
9, 0.4916129032258065, 0.03649955937417887
10, 0.49096774193548387, 0.03672867609282671
11, 0.49032258064516127, 0.03521612580171076
12, 0.48129032258064514, 0.03409958955973892
13, 0.49806451612903224, 0.0346234964238385
14, 0.5051612903225806, 0.03252103028155989
15, 0.5012903225806452, 0.03315973427083533
16, 0.4967741935483871, 0.033364655386845944
17, 0.5032258064516129, 0.03575092096323684
18, 0.492258064516129, 0.0330325858193939
19, 0.4974193548387097, 0.03168310064001609
20, 0.49483870967741933, 0.03186380705338413
