accuracy	true_label	vote_label	correct_vote
0.7241379310344828	1	1	True
0.8260869565217391	1	1	True
0.5370370370370371	1	1	True
0.7954545454545454	1	1	True
0.6481481481481481	1	1	True
0.7169811320754716	1	1	True
0.6326530612244898	1	1	True
0.475	1	1	True
0.6833333333333333	1	1	True
0.7111111111111111	1	1	True
0.8	1	1	True
0.8909090909090909	1	1	True
0.9047619047619048	1	1	True
0.8571428571428571	1	1	True
0.8666666666666667	1	1	True
0.8484848484848485	1	1	True
0.6911764705882353	1	1	True
0.6774193548387096	1	1	True
0.6888888888888889	1	1	True
0.9230769230769231	0	0	True
0.851063829787234	0	0	True
0.896551724137931	0	0	True
0.8947368421052632	0	0	True
0.5	0	0	True
0.4339622641509434	0	0	True
0.9375	0	0	True
0.8867924528301887	0	0	True
0.5660377358490566	0	0	True
0.6666666666666666	0	0	True
0.8909090909090909	0	0	True
0.9444444444444444	0	0	True
0.8571428571428571	0	0	True
0.9215686274509803	0	0	True
0.6744186046511628	0	0	True
0.4473684210526316	1	0	False
0.8979591836734694	0	0	True
0.3953488372093023	0	1	False
0.9482758620689655	0	0	True
1.0	0	0	True
0.6607142857142857	2	2	True
0.6551724137931034	2	2	True
0.8823529411764706	2	2	True
0.675	1	1	True
0.8163265306122449	2	2	True
0.8484848484848485	2	2	True
0.7176470588235294	2	2	True
0.8953488372093024	2	2	True
0.7128712871287128	2	2	True
0.6666666666666666	1	1	True
0.7777777777777778	2	2	True
0.7191011235955056	2	2	True
0.6811594202898551	2	2	True
0.7321428571428571	2	2	True
0.9714285714285714	2	2	True
0.5180722891566265	2	2	True
0.7575757575757576	1	1	True
