accuracy	true_label	vote_label	correct_vote
0.7241379310344828	1	1	True
0.8043478260869565	1	1	True
0.5370370370370371	1	1	True
0.7954545454545454	1	1	True
0.6666666666666666	1	1	True
0.7735849056603774	1	1	True
0.673469387755102	1	1	True
0.525	1	1	True
0.6833333333333333	1	1	True
0.7333333333333333	1	1	True
0.7714285714285715	1	1	True
0.8727272727272727	1	1	True
0.9047619047619048	1	1	True
0.9591836734693877	1	1	True
0.8666666666666667	1	1	True
0.8181818181818182	1	1	True
0.7058823529411765	1	1	True
0.7096774193548387	1	1	True
0.6888888888888889	1	1	True
0.9230769230769231	0	0	True
0.851063829787234	0	0	True
0.896551724137931	0	0	True
0.9122807017543859	0	0	True
0.5384615384615384	0	0	True
0.41509433962264153	0	0	True
0.9166666666666666	0	0	True
0.8867924528301887	0	0	True
0.6037735849056604	0	0	True
0.6851851851851852	0	0	True
0.9090909090909091	0	0	True
0.9444444444444444	0	0	True
0.8571428571428571	0	0	True
0.9215686274509803	0	0	True
0.6744186046511628	0	0	True
0.4473684210526316	1	0	False
0.8979591836734694	0	0	True
0.3953488372093023	0	1	False
0.9310344827586207	0	0	True
1.0	0	0	True
0.6964285714285714	2	2	True
0.6896551724137931	2	2	True
0.8970588235294118	2	2	True
0.675	1	1	True
0.7959183673469388	2	2	True
0.8484848484848485	2	2	True
0.7058823529411765	2	2	True
0.8953488372093024	2	2	True
0.7227722772277227	2	2	True
0.6190476190476191	1	1	True
0.7676767676767676	2	2	True
0.7191011235955056	2	2	True
0.7391304347826086	2	2	True
0.75	2	2	True
0.9428571428571428	2	2	True
0.5060240963855421	2	2	True
0.696969696969697	1	1	True
