accuracy	true_label	vote_label	correct_vote
0.7241379310344828	1	1	True
0.8043478260869565	1	1	True
0.6111111111111112	1	1	True
0.6818181818181818	1	1	True
0.6666666666666666	1	1	True
0.7169811320754716	1	1	True
0.6326530612244898	1	1	True
0.525	1	1	True
0.6333333333333333	1	1	True
0.7555555555555555	1	1	True
0.8	1	1	True
0.8363636363636363	1	1	True
0.9047619047619048	1	1	True
0.8979591836734694	1	1	True
0.8666666666666667	1	1	True
0.7272727272727273	1	1	True
0.7058823529411765	1	1	True
0.6774193548387096	1	1	True
0.5777777777777777	1	1	True
0.9423076923076923	0	0	True
0.8936170212765957	0	0	True
0.8793103448275862	0	0	True
0.7894736842105263	0	0	True
0.4423076923076923	0	0	True
0.32075471698113206	0	1	False
0.8958333333333334	0	0	True
0.9245283018867925	0	0	True
0.5849056603773585	0	0	True
0.6481481481481481	0	0	True
0.8545454545454545	0	0	True
0.9074074074074074	0	0	True
0.8035714285714286	0	0	True
0.803921568627451	0	0	True
0.5348837209302325	0	0	True
0.3157894736842105	1	0	False
0.8367346938775511	0	0	True
0.5348837209302325	0	0	True
0.8448275862068966	0	0	True
0.9375	0	0	True
0.6607142857142857	2	2	True
0.5862068965517241	2	2	True
0.9117647058823529	2	2	True
0.65	1	1	True
0.7551020408163265	2	2	True
0.8181818181818182	2	2	True
0.7411764705882353	2	2	True
0.8488372093023255	2	2	True
0.6732673267326733	2	2	True
0.6666666666666666	1	1	True
0.8080808080808081	2	2	True
0.6853932584269663	2	2	True
0.7391304347826086	2	2	True
0.75	2	2	True
0.9714285714285714	2	2	True
0.4457831325301205	2	2	True
0.696969696969697	1	1	True
