accuracy	true_label	vote_label	correct_vote
0.7317073170731707	1	1	True
0.5576923076923077	1	1	True
0.5238095238095238	1	1	True
0.711864406779661	1	1	True
0.673469387755102	1	1	True
0.65	1	1	True
0.7407407407407407	1	1	True
0.6170212765957447	1	1	True
0.5932203389830508	1	1	True
0.6590909090909091	1	1	True
0.8604651162790697	1	1	True
0.7857142857142857	1	1	True
0.8478260869565217	1	1	True
0.7441860465116279	1	1	True
0.8333333333333334	1	1	True
0.7037037037037037	1	1	True
0.6984126984126984	1	1	True
0.6571428571428571	1	1	True
0.5333333333333333	1	1	True
0.96	0	0	True
0.9215686274509803	0	0	True
0.8833333333333333	0	0	True
0.7843137254901961	0	0	True
0.42857142857142855	0	0	True
0.43478260869565216	0	0	True
0.8478260869565217	0	0	True
0.9318181818181818	0	0	True
0.6037735849056604	0	0	True
0.8235294117647058	0	0	True
0.78	0	0	True
0.9272727272727272	0	0	True
0.8536585365853658	0	0	True
0.9152542372881356	0	0	True
0.6888888888888889	0	0	True
0.2	1	0	False
0.9130434782608695	0	0	True
0.3684210526315789	0	1	False
0.8679245283018868	0	0	True
0.9714285714285714	0	0	True
0.6206896551724138	2	2	True
0.7384615384615385	2	2	True
0.9047619047619048	2	2	True
0.717948717948718	1	1	True
0.7454545454545455	2	2	True
0.696969696969697	2	2	True
0.7009345794392523	2	2	True
0.8311688311688312	2	2	True
0.7142857142857143	2	2	True
0.5869565217391305	1	1	True
0.8375	2	2	True
0.6470588235294118	2	2	True
0.676923076923077	2	2	True
0.6949152542372882	2	2	True
0.9375	2	2	True
0.4578313253012048	2	2	True
0.6111111111111112	1	1	True
